"","date","sac","inund_days"
"10125",2011-10-21,14800,0
"10126",2011-10-22,14300,0
"10127",2011-10-23,14100,0
"10128",2011-10-24,13500,0
"10129",2011-10-25,13700,0
"10130",2011-10-26,13700,0
"10131",2011-10-27,13200,0
"10132",2011-10-28,12700,0
"10133",2011-10-29,12600,0
"10134",2011-10-30,12700,0
"10135",2011-10-31,12300,0
"10136",2011-11-01,12800,0
"10137",2011-11-02,11900,0
"10138",2011-11-03,11500,0
"10139",2011-11-04,11900,0
"10140",2011-11-05,11500,0
"10141",2011-11-06,11500,0
"10142",2011-11-07,11700,0
"10143",2011-11-08,11700,0
"10144",2011-11-09,11700,0
"10145",2011-11-10,11300,0
"10146",2011-11-11,10900,0
"10147",2011-11-12,11100,0
"10148",2011-11-13,11500,0
"10149",2011-11-14,11800,0
"10150",2011-11-15,12000,0
"10151",2011-11-16,12100,0
"10152",2011-11-17,12200,0
"10153",2011-11-18,12300,0
"10154",2011-11-19,12600,0
"10155",2011-11-20,12700,0
"10156",2011-11-21,13500,0
"10157",2011-11-22,13600,0
"10158",2011-11-23,13300,0
"10159",2011-11-24,13700,0
"10160",2011-11-25,14400,0
"10161",2011-11-26,15200,0
"10162",2011-11-27,15400,0
"10163",2011-11-28,15500,0
"10164",2011-11-29,15200,0
"10165",2011-11-30,14800,0
"10166",2011-12-01,14400,0
"10167",2011-12-02,13600,0
"10168",2011-12-03,14400,0
"10169",2011-12-04,14100,0
"10170",2011-12-05,14600,0
"10171",2011-12-06,14400,0
"10172",2011-12-07,14700,0
"10173",2011-12-08,15500,0
"10174",2011-12-09,15900,0
"10175",2011-12-10,15600,0
"10176",2011-12-11,15400,0
"10177",2011-12-12,15700,0
"10178",2011-12-13,16100,0
"10179",2011-12-14,16500,0
"10180",2011-12-15,16500,0
"10181",2011-12-16,16700,0
"10182",2011-12-17,17000,0
"10183",2011-12-18,16900,0
"10184",2011-12-19,16800,0
"10185",2011-12-20,15700,0
"10186",2011-12-21,14400,0
"10187",2011-12-22,14100,0
"10188",2011-12-23,13300,0
"10189",2011-12-24,12800,0
"10190",2011-12-25,12100,0
"10191",2011-12-26,12100,0
"10192",2011-12-27,12200,0
"10193",2011-12-28,12000,0
"10194",2011-12-29,11800,0
"10195",2011-12-30,11800,0
"10196",2011-12-31,11800,0
"10197",2012-01-01,11500,0
"10198",2012-01-02,11200,0
"10199",2012-01-03,11200,0
"10200",2012-01-04,11100,0
"10201",2012-01-05,10900,0
"10202",2012-01-06,10500,0
"10203",2012-01-07,11200,0
"10204",2012-01-08,10500,0
"10205",2012-01-09,10900,0
"10206",2012-01-10,11300,0
"10207",2012-01-11,11600,0
"10208",2012-01-12,11600,0
"10209",2012-01-13,11500,0
"10210",2012-01-14,11400,0
"10211",2012-01-15,10900,0
"10212",2012-01-16,11600,0
"10213",2012-01-17,11300,0
"10214",2012-01-18,11100,0
"10215",2012-01-19,10700,0
"10216",2012-01-20,10900,0
"10217",2012-01-21,13200,0
"10218",2012-01-22,16600,0
"10219",2012-01-23,23600,0
"10220",2012-01-24,27400,0
"10221",2012-01-25,30600,0
"10222",2012-01-26,28400,0
"10223",2012-01-27,24300,0
"10224",2012-01-28,21800,0
"10225",2012-01-29,20100,0
"10226",2012-01-30,18600,0
"10227",2012-01-31,17600,0
"10228",2012-02-01,16800,0
"10229",2012-02-02,16200,0
"10230",2012-02-03,15200,0
"10231",2012-02-04,14100,0
"10232",2012-02-05,13400,0
"10233",2012-02-06,13000,0
"10234",2012-02-07,12700,0
"10235",2012-02-08,13800,0
"10236",2012-02-09,13600,0
"10237",2012-02-10,13800,0
"10238",2012-02-11,14100,0
"10239",2012-02-12,14100,0
"10240",2012-02-13,14100,0
"10241",2012-02-14,14100,0
"10242",2012-02-15,14200,0
"10243",2012-02-16,13900,0
"10244",2012-02-17,13500,0
"10245",2012-02-18,12900,0
"10246",2012-02-19,12600,0
"10247",2012-02-20,12300,0
"10248",2012-02-21,12100,0
"10249",2012-02-22,11900,0
"10250",2012-02-23,12100,0
"10251",2012-02-24,11400,0
"10252",2012-02-25,12100,0
"10253",2012-02-26,11600,0
"10254",2012-02-27,11500,0
"10255",2012-02-28,11400,0
"10256",2012-02-29,11100,0
"10257",2012-03-01,11200,0
"10258",2012-03-02,11300,0
"10259",2012-03-03,10800,0
"10260",2012-03-04,10400,0
"10261",2012-03-05,9930,0
"10262",2012-03-06,10200,0
"10263",2012-03-07,10100,0
"10264",2012-03-08,9470,0
"10265",2012-03-09,9300,0
"10266",2012-03-10,8680,0
"10267",2012-03-11,9160,0
"10268",2012-03-12,9540,0
"10269",2012-03-13,9150,0
"10270",2012-03-14,11100,0
"10271",2012-03-15,16100,0
"10272",2012-03-16,24400,0
"10273",2012-03-17,37900,0
"10274",2012-03-18,46100,0
"10275",2012-03-19,43400,0
"10276",2012-03-20,37000,0
"10277",2012-03-21,30900,0
"10278",2012-03-22,24900,0
"10279",2012-03-23,21300,0
"10280",2012-03-24,18300,0
"10281",2012-03-25,18200,0
"10282",2012-03-26,18100,0
"10283",2012-03-27,17800,0
"10284",2012-03-28,20500,0
"10285",2012-03-29,25000,0
"10286",2012-03-30,33700,0
"10287",2012-03-31,34000,0
"10288",2012-04-01,32100,0
"10289",2012-04-02,32500,0
"10290",2012-04-03,32800,0
"10291",2012-04-04,29700,0
"10292",2012-04-05,26800,0
"10293",2012-04-06,24300,0
"10294",2012-04-07,22200,0
"10295",2012-04-08,20100,0
"10296",2012-04-09,19000,0
"10297",2012-04-10,18200,0
"10298",2012-04-11,17700,0
"10299",2012-04-12,18400,0
"10300",2012-04-13,24000,0
"10301",2012-04-14,34000,0
"10302",2012-04-15,37200,0
"10303",2012-04-16,34600,0
"10304",2012-04-17,30100,0
"10305",2012-04-18,25700,0
"10306",2012-04-19,22600,0
"10307",2012-04-20,21200,0
"10308",2012-04-21,20600,0
"10309",2012-04-22,19700,0
"10310",2012-04-23,19000,0
"10311",2012-04-24,21800,0
"10312",2012-04-25,23800,0
"10313",2012-04-26,24200,0
"10314",2012-04-27,27500,0
"10315",2012-04-28,31500,0
"10316",2012-04-29,30500,0
"10317",2012-04-30,28300,0
"10318",2012-05-01,26800,0
"10319",2012-05-02,25700,0
"10320",2012-05-03,24600,0
"10321",2012-05-04,23700,0
"10322",2012-05-05,21700,0
"10323",2012-05-06,20300,0
"10324",2012-05-07,19300,0
"10325",2012-05-08,17500,0
"10326",2012-05-09,15700,0
"10327",2012-05-10,14300,0
"10328",2012-05-11,14000,0
"10329",2012-05-12,13300,0
"10330",2012-05-13,12000,0
"10331",2012-05-14,12600,0
"10332",2012-05-15,11600,0
"10333",2012-05-16,10700,0
"10334",2012-05-17,9700,0
"10335",2012-05-18,10000,0
"10336",2012-05-19,9720,0
"10337",2012-05-20,9820,0
"10338",2012-05-21,9930,0
"10339",2012-05-22,10500,0
"10340",2012-05-23,9950,0
"10341",2012-05-24,9500,0
"10342",2012-05-25,10300,0
"10343",2012-05-26,10400,0
"10344",2012-05-27,10100,0
"10345",2012-05-28,9890,0
"10346",2012-05-29,10600,0
"10347",2012-05-30,10800,0
"10348",2012-05-31,10300,0
"10349",2012-06-01,9600,0
"10350",2012-06-02,9480,0
"10351",2012-06-03,9800,0
"10352",2012-06-04,9540,0
"10353",2012-06-05,10100,0
"10354",2012-06-06,11200,0
"10355",2012-06-07,12700,0
"10356",2012-06-08,13700,0
"10357",2012-06-09,14200,0
"10358",2012-06-10,13300,0
"10359",2012-06-11,12700,0
"10360",2012-06-12,12000,0
"10361",2012-06-13,12300,0
"10362",2012-06-14,12100,0
"10363",2012-06-15,12400,0
"10364",2012-06-16,12800,0
"10365",2012-06-17,12800,0
"10366",2012-06-18,13300,0
"10367",2012-06-19,14600,0
"10368",2012-06-20,14500,0
"10369",2012-06-21,14000,0
"10370",2012-06-22,14700,0
"10371",2012-06-23,14500,0
"10372",2012-06-24,15000,0
"10373",2012-06-25,15400,0
"10374",2012-06-26,16200,0
"10375",2012-06-27,16800,0
"10376",2012-06-28,17700,0
"10377",2012-06-29,18800,0
"10378",2012-06-30,18800,0
"10379",2012-07-01,18100,0
"10380",2012-07-02,18100,0
"10381",2012-07-03,18300,0
"10382",2012-07-04,18300,0
"10383",2012-07-05,18500,0
"10384",2012-07-06,19000,0
"10385",2012-07-07,18800,0
"10386",2012-07-08,18700,0
"10387",2012-07-09,19000,0
"10388",2012-07-10,19100,0
"10389",2012-07-11,19100,0
"10390",2012-07-12,19900,0
"10391",2012-07-13,20000,0
"10392",2012-07-14,20500,0
"10393",2012-07-15,20200,0
"10394",2012-07-16,19800,0
"10395",2012-07-17,21100,0
"10396",2012-07-18,21400,0
"10397",2012-07-19,21300,0
"10398",2012-07-20,21300,0
"10399",2012-07-21,21400,0
"10400",2012-07-22,21300,0
"10401",2012-07-23,21300,0
"10402",2012-07-24,21800,0
"10403",2012-07-25,21600,0
"10404",2012-07-26,21400,0
"10405",2012-07-27,21700,0
"10406",2012-07-28,22000,0
"10407",2012-07-29,22200,0
"10408",2012-07-30,21900,0
"10409",2012-07-31,21700,0
"10410",2012-08-01,21800,0
"10411",2012-08-02,22000,0
"10412",2012-08-03,22200,0
"10413",2012-08-04,22200,0
"10414",2012-08-05,22500,0
"10415",2012-08-06,23000,0
"10416",2012-08-07,23000,0
"10417",2012-08-08,22600,0
"10418",2012-08-09,20200,0
"10419",2012-08-10,20200,0
"10420",2012-08-11,19500,0
"10421",2012-08-12,18700,0
"10422",2012-08-13,17600,0
"10423",2012-08-14,17000,0
"10424",2012-08-15,16700,0
"10425",2012-08-16,16200,0
"10426",2012-08-17,16200,0
"10427",2012-08-18,16100,0
"10428",2012-08-19,16000,0
"10429",2012-08-20,16200,0
"10430",2012-08-21,16300,0
"10431",2012-08-22,16500,0
"10432",2012-08-23,16100,0
"10433",2012-08-24,15300,0
"10434",2012-08-25,14700,0
"10435",2012-08-26,14500,0
"10436",2012-08-27,14700,0
"10437",2012-08-28,14200,0
"10438",2012-08-29,14200,0
"10439",2012-08-30,13900,0
"10440",2012-08-31,13900,0
"10441",2012-09-01,15000,0
"10442",2012-09-02,15300,0
"10443",2012-09-03,15700,0
"10444",2012-09-04,15700,0
"10445",2012-09-05,16300,0
"10446",2012-09-06,16600,0
"10447",2012-09-07,16900,0
"10448",2012-09-08,17000,0
"10449",2012-09-09,17300,0
"10450",2012-09-10,17500,0
"10451",2012-09-11,17400,0
"10452",2012-09-12,17300,0
"10453",2012-09-13,17100,0
"10454",2012-09-14,17000,0
"10455",2012-09-15,16800,0
"10456",2012-09-16,16500,0
"10457",2012-09-17,16100,0
"10458",2012-09-18,15700,0
"10459",2012-09-19,14500,0
"10460",2012-09-20,14200,0
"10461",2012-09-21,14300,0
"10462",2012-09-22,14200,0
"10463",2012-09-23,14000,0
"10464",2012-09-24,13800,0
"10465",2012-09-25,13400,0
"10466",2012-09-26,13200,0
"10467",2012-09-27,13200,0
"10468",2012-09-28,12900,0
"10469",2012-09-29,13000,0
"10470",2012-09-30,12600,0
"10471",2012-10-01,12400,0
"10472",2012-10-02,12400,0
"10473",2012-10-03,12100,0
"10474",2012-10-04,12700,0
"10475",2012-10-05,14300,0
"10476",2012-10-06,14400,0
"10477",2012-10-07,14300,0
"10478",2012-10-08,14300,0
"10479",2012-10-09,14400,0
"10480",2012-10-10,13700,0
"10481",2012-10-11,13300,0
"10482",2012-10-12,13700,0
"10483",2012-10-13,12400,0
"10484",2012-10-14,11200,0
"10485",2012-10-15,10300,0
"10486",2012-10-16,9650,0
"10487",2012-10-17,9370,0
"10488",2012-10-18,9200,0
"10489",2012-10-19,9110,0
"10490",2012-10-20,9000,0
"10491",2012-10-21,9350,0
"10492",2012-10-22,10200,0
"10493",2012-10-23,11100,0
"10494",2012-10-24,10800,0
"10495",2012-10-25,11000,0
"10496",2012-10-26,10400,0
"10497",2012-10-27,10300,0
"10498",2012-10-28,10000,0
"10499",2012-10-29,10000,0
"10500",2012-10-30,9920,0
"10501",2012-10-31,9700,0
"10502",2012-11-01,10200,0
"10503",2012-11-02,10300,0
"10504",2012-11-03,10600,0
"10505",2012-11-04,10800,0
"10506",2012-11-05,10600,0
"10507",2012-11-06,10600,0
"10508",2012-11-07,10100,0
"10509",2012-11-08,10100,0
"10510",2012-11-09,10300,0
"10511",2012-11-10,9690,0
"10512",2012-11-11,9330,0
"10513",2012-11-12,8910,0
"10514",2012-11-13,8540,0
"10515",2012-11-14,8760,0
"10516",2012-11-15,8900,0
"10517",2012-11-16,9210,0
"10518",2012-11-17,9570,0
"10519",2012-11-18,11900,0
"10520",2012-11-19,13600,0
"10521",2012-11-20,15400,0
"10522",2012-11-21,15700,0
"10523",2012-11-22,15000,0
"10524",2012-11-23,16000,0
"10525",2012-11-24,17200,0
"10526",2012-11-25,15500,0
"10527",2012-11-26,13800,0
"10528",2012-11-27,12800,0
"10529",2012-11-28,12500,0
"10530",2012-11-29,14000,0
"10531",2012-11-30,17400,0
"10532",2012-12-01,31100,0
"10533",2012-12-02,47600,0
"10534",2012-12-03,55600,0
"10535",2012-12-04,57700,1
"10536",2012-12-05,56500,0
"10537",2012-12-06,56600,1
"10538",2012-12-07,57500,2
"10539",2012-12-08,56400,3
"10540",2012-12-09,52800,4
"10541",2012-12-10,46400,5
"10542",2012-12-11,40100,6
"10543",2012-12-12,35200,0
"10544",2012-12-13,31700,0
"10545",2012-12-14,29500,0
"10546",2012-12-15,27500,0
"10547",2012-12-16,25300,0
"10548",2012-12-17,24100,0
"10549",2012-12-18,25600,0
"10550",2012-12-19,30100,0
"10551",2012-12-20,31400,0
"10552",2012-12-21,29900,0
"10553",2012-12-22,33600,0
"10554",2012-12-23,47100,0
"10555",2012-12-24,57600,1
"10556",2012-12-25,65400,2
"10557",2012-12-26,69000,3
"10558",2012-12-27,67900,4
"10559",2012-12-28,66300,5
"10560",2012-12-29,62400,6
"10561",2012-12-30,57500,7
"10562",2012-12-31,50500,0
"10563",2013-01-01,43600,0
"10564",2013-01-02,38400,0
"10565",2013-01-03,35400,0
"10566",2013-01-04,33500,0
"10567",2013-01-05,30400,0
"10568",2013-01-06,28500,0
"10569",2013-01-07,27200,0
"10570",2013-01-08,26100,0
"10571",2013-01-09,25100,0
"10572",2013-01-10,24600,0
"10573",2013-01-11,24900,0
"10574",2013-01-12,24100,0
"10575",2013-01-13,24000,0
"10576",2013-01-14,23300,0
"10577",2013-01-15,22300,0
"10578",2013-01-16,21000,0
"10579",2013-01-17,20100,0
"10580",2013-01-18,19600,0
"10581",2013-01-19,19100,0
"10582",2013-01-20,18200,0
"10583",2013-01-21,17800,0
"10584",2013-01-22,17400,0
"10585",2013-01-23,17400,0
"10586",2013-01-24,17700,0
"10587",2013-01-25,17700,0
"10588",2013-01-26,18100,0
"10589",2013-01-27,19600,0
"10590",2013-01-28,19900,0
"10591",2013-01-29,20500,0
"10592",2013-01-30,20100,0
"10593",2013-01-31,19700,0
"10594",2013-02-01,19100,0
"10595",2013-02-02,18800,0
"10596",2013-02-03,18600,0
"10597",2013-02-04,18300,0
"10598",2013-02-05,17700,0
"10599",2013-02-06,18400,0
"10600",2013-02-07,18100,0
"10601",2013-02-08,17700,0
"10602",2013-02-09,17400,0
"10603",2013-02-10,17400,0
"10604",2013-02-11,17000,0
"10605",2013-02-12,16600,0
"10606",2013-02-13,16200,0
"10607",2013-02-14,15600,0
"10608",2013-02-15,15200,0
"10609",2013-02-16,14900,0
"10610",2013-02-17,14600,0
"10611",2013-02-18,14200,0
"10612",2013-02-19,14300,0
"10613",2013-02-20,14700,0
"10614",2013-02-21,14500,0
"10615",2013-02-22,14100,0
"10616",2013-02-23,14100,0
"10617",2013-02-24,14000,0
"10618",2013-02-25,13500,0
"10619",2013-02-26,13300,0
"10620",2013-02-27,13200,0
"10621",2013-02-28,13100,0
"10622",2013-03-01,13000,0
"10623",2013-03-02,12700,0
"10624",2013-03-03,12500,0
"10625",2013-03-04,12800,0
"10626",2013-03-05,12400,0
"10627",2013-03-06,12000,0
"10628",2013-03-07,12500,0
"10629",2013-03-08,11900,0
"10630",2013-03-09,12800,0
"10631",2013-03-10,12000,0
"10632",2013-03-11,12700,0
"10633",2013-03-12,14800,0
"10634",2013-03-13,15400,0
"10635",2013-03-14,15300,0
"10636",2013-03-15,15200,0
"10637",2013-03-16,15200,0
"10638",2013-03-17,15800,0
"10639",2013-03-18,15900,0
"10640",2013-03-19,15600,0
"10641",2013-03-20,14600,0
"10642",2013-03-21,13900,0
"10643",2013-03-22,14300,0
"10644",2013-03-23,14100,0
"10645",2013-03-24,13700,0
"10646",2013-03-25,12900,0
"10647",2013-03-26,12800,0
"10648",2013-03-27,12500,0
"10649",2013-03-28,12100,0
"10650",2013-03-29,11400,0
"10651",2013-03-30,11100,0
"10652",2013-03-31,12600,0
"10653",2013-04-01,14100,0
"10654",2013-04-02,15600,0
"10655",2013-04-03,17000,0
"10656",2013-04-04,17200,0
"10657",2013-04-05,17300,0
"10658",2013-04-06,16300,0
"10659",2013-04-07,15700,0
"10660",2013-04-08,16600,0
"10661",2013-04-09,16800,0
"10662",2013-04-10,15900,0
"10663",2013-04-11,15600,0
"10664",2013-04-12,14900,0
"10665",2013-04-13,14300,0
"10666",2013-04-14,13500,0
"10667",2013-04-15,13100,0
"10668",2013-04-16,12900,0
"10669",2013-04-17,11400,0
"10670",2013-04-18,10200,0
"10671",2013-04-19,9240,0
"10672",2013-04-20,8410,0
"10673",2013-04-21,7730,0
"10674",2013-04-22,7390,0
"10675",2013-04-23,6860,0
"10676",2013-04-24,5990,0
"10677",2013-04-25,6680,0
"10678",2013-04-26,7790,0
"10679",2013-04-27,9140,0
"10680",2013-04-28,10700,0
"10681",2013-04-29,11400,0
"10682",2013-04-30,12200,0
"10683",2013-05-01,12500,0
"10684",2013-05-02,11600,0
"10685",2013-05-03,10200,0
"10686",2013-05-04,9230,0
"10687",2013-05-05,8530,0
"10688",2013-05-06,8410,0
"10689",2013-05-07,8640,0
"10690",2013-05-08,9600,0
"10691",2013-05-09,11100,0
"10692",2013-05-10,11800,0
"10693",2013-05-11,12100,0
"10694",2013-05-12,11500,0
"10695",2013-05-13,11500,0
"10696",2013-05-14,11200,0
"10697",2013-05-15,11400,0
"10698",2013-05-16,10900,0
"10699",2013-05-17,11400,0
"10700",2013-05-18,11900,0
"10701",2013-05-19,12300,0
"10702",2013-05-20,12200,0
"10703",2013-05-21,11400,0
"10704",2013-05-22,12000,0
"10705",2013-05-23,11700,0
"10706",2013-05-24,11800,0
"10707",2013-05-25,11700,0
"10708",2013-05-26,11700,0
"10709",2013-05-27,12100,0
"10710",2013-05-28,12300,0
"10711",2013-05-29,12700,0
"10712",2013-05-30,13600,0
"10713",2013-05-31,13700,0
"10714",2013-06-01,13200,0
"10715",2013-06-02,12400,0
"10716",2013-06-03,10900,0
"10717",2013-06-04,10800,0
"10718",2013-06-05,10900,0
"10719",2013-06-06,10900,0
"10720",2013-06-07,10900,0
"10721",2013-06-08,10400,0
"10722",2013-06-09,11000,0
"10723",2013-06-10,12600,0
"10724",2013-06-11,12400,0
"10725",2013-06-12,12600,0
"10726",2013-06-13,13600,0
"10727",2013-06-14,13800,0
"10728",2013-06-15,12800,0
"10729",2013-06-16,12500,0
"10730",2013-06-17,12100,0
"10731",2013-06-18,11800,0
"10732",2013-06-19,13100,0
"10733",2013-06-20,12300,0
"10734",2013-06-21,12000,0
"10735",2013-06-22,12100,0
"10736",2013-06-23,12500,0
"10737",2013-06-24,13700,0
"10738",2013-06-25,14400,0
"10739",2013-06-26,15800,0
"10740",2013-06-27,17400,0
"10741",2013-06-28,18900,0
"10742",2013-06-29,19300,0
"10743",2013-06-30,19000,0
"10744",2013-07-01,19000,0
"10745",2013-07-02,18300,0
"10746",2013-07-03,18300,0
"10747",2013-07-04,17600,0
"10748",2013-07-05,16800,0
"10749",2013-07-06,17200,0
"10750",2013-07-07,17700,0
"10751",2013-07-08,17700,0
"10752",2013-07-09,17600,0
"10753",2013-07-10,17300,0
"10754",2013-07-11,17300,0
"10755",2013-07-12,17200,0
"10756",2013-07-13,17300,0
"10757",2013-07-14,17200,0
"10758",2013-07-15,17000,0
"10759",2013-07-16,17000,0
"10760",2013-07-17,17500,0
"10761",2013-07-18,17300,0
"10762",2013-07-19,17300,0
"10763",2013-07-20,17200,0
"10764",2013-07-21,17000,0
"10765",2013-07-22,17200,0
"10766",2013-07-23,17800,0
"10767",2013-07-24,17900,0
"10768",2013-07-25,17700,0
"10769",2013-07-26,17600,0
"10770",2013-07-27,17500,0
"10771",2013-07-28,17300,0
"10772",2013-07-29,17300,0
"10773",2013-07-30,17900,0
"10774",2013-07-31,17100,0
"10775",2013-08-01,16900,0
"10776",2013-08-02,17100,0
"10777",2013-08-03,16900,0
"10778",2013-08-04,16700,0
"10779",2013-08-05,16800,0
"10780",2013-08-06,16700,0
"10781",2013-08-07,16500,0
"10782",2013-08-08,16700,0
"10783",2013-08-09,16100,0
"10784",2013-08-10,16800,0
"10785",2013-08-11,17100,0
"10786",2013-08-12,17200,0
"10787",2013-08-13,17600,0
"10788",2013-08-14,17500,0
"10789",2013-08-15,17800,0
"10790",2013-08-16,18200,0
"10791",2013-08-17,18300,0
"10792",2013-08-18,18500,0
"10793",2013-08-19,18000,0
"10794",2013-08-20,17400,0
"10795",2013-08-21,17600,0
"10796",2013-08-22,18000,0
"10797",2013-08-23,18500,0
"10798",2013-08-24,18500,0
"10799",2013-08-25,19000,0
"10800",2013-08-26,18800,0
"10801",2013-08-27,18600,0
"10802",2013-08-28,18400,0
"10803",2013-08-29,18100,0
"10804",2013-08-30,18000,0
"10805",2013-08-31,17500,0
"10806",2013-09-01,17000,0
"10807",2013-09-02,16800,0
"10808",2013-09-03,16500,0
"10809",2013-09-04,16400,0
"10810",2013-09-05,16600,0
"10811",2013-09-06,16700,0
"10812",2013-09-07,16500,0
"10813",2013-09-08,16300,0
"10814",2013-09-09,15800,0
"10815",2013-09-10,14900,0
"10816",2013-09-11,15000,0
"10817",2013-09-12,14300,0
"10818",2013-09-13,13700,0
"10819",2013-09-14,13300,0
"10820",2013-09-15,13100,0
"10821",2013-09-16,13300,0
"10822",2013-09-17,12700,0
"10823",2013-09-18,12400,0
"10824",2013-09-19,11900,0
"10825",2013-09-20,10800,0
"10826",2013-09-21,10900,0
"10827",2013-09-22,11400,0
"10828",2013-09-23,11400,0
"10829",2013-09-24,11300,0
"10830",2013-09-25,11200,0
"10831",2013-09-26,11400,0
"10832",2013-09-27,11000,0
"10833",2013-09-28,10800,0
"10834",2013-09-29,10700,0
"10835",2013-09-30,10300,0
"10836",2013-10-01,9960,0
"10837",2013-10-02,9370,0
"10838",2013-10-03,9670,0
"10839",2013-10-04,9000,0
"10840",2013-10-05,8580,0
"10841",2013-10-06,8560,0
"10842",2013-10-07,8350,0
"10843",2013-10-08,8480,0
"10844",2013-10-09,8470,0
"10845",2013-10-10,8540,0
"10846",2013-10-11,8630,0
"10847",2013-10-12,8620,0
"10848",2013-10-13,8810,0
"10849",2013-10-14,8140,0
"10850",2013-10-15,7930,0
"10851",2013-10-16,7780,0
"10852",2013-10-17,7490,0
"10853",2013-10-18,7230,0
"10854",2013-10-19,7110,0
"10855",2013-10-20,6820,0
"10856",2013-10-21,6790,0
"10857",2013-10-22,6900,0
"10858",2013-10-23,6650,0
"10859",2013-10-24,7100,0
"10860",2013-10-25,7310,0
"10861",2013-10-26,7070,0
"10862",2013-10-27,5740,0
"10863",2013-10-28,7970,0
"10864",2013-10-29,7820,0
"10865",2013-10-30,7980,0
"10866",2013-10-31,8350,0
"10867",2013-11-01,8680,0
"10868",2013-11-02,8860,0
"10869",2013-11-03,10200,0
"10870",2013-11-04,9780,0
"10871",2013-11-05,9330,0
"10872",2013-11-06,9090,0
"10873",2013-11-07,8900,0
"10874",2013-11-08,9200,0
"10875",2013-11-09,9100,0
"10876",2013-11-10,9060,0
"10877",2013-11-11,9140,0
"10878",2013-11-12,8690,0
"10879",2013-11-13,8400,0
"10880",2013-11-14,8230,0
"10881",2013-11-15,8200,0
"10882",2013-11-16,8140,0
"10883",2013-11-17,8240,0
"10884",2013-11-18,8020,0
"10885",2013-11-19,8120,0
"10886",2013-11-20,8250,0
"10887",2013-11-21,9480,0
"10888",2013-11-22,9550,0
"10889",2013-11-23,9340,0
"10890",2013-11-24,9370,0
"10891",2013-11-25,9050,0
"10892",2013-11-26,8640,0
"10893",2013-11-27,8290,0
"10894",2013-11-28,8010,0
"10895",2013-11-29,8150,0
"10896",2013-11-30,7990,0
"10897",2013-12-01,7940,0
"10898",2013-12-02,7770,0
"10899",2013-12-03,7920,0
"10900",2013-12-04,8230,0
"10901",2013-12-05,8000,0
"10902",2013-12-06,7860,0
"10903",2013-12-07,8340,0
"10904",2013-12-08,8830,0
"10905",2013-12-09,8840,0
"10906",2013-12-10,8650,0
"10907",2013-12-11,8430,0
"10908",2013-12-12,8210,0
"10909",2013-12-13,8220,0
"10910",2013-12-14,8220,0
"10911",2013-12-15,8180,0
"10912",2013-12-16,8110,0
"10913",2013-12-17,8040,0
"10914",2013-12-18,7970,0
"10915",2013-12-19,8930,0
"10916",2013-12-20,8100,0
"10917",2013-12-21,8430,0
"10918",2013-12-22,8610,0
"10919",2013-12-23,8470,0
"10920",2013-12-24,8400,0
"10921",2013-12-25,8500,0
"10922",2013-12-26,8260,0
"10923",2013-12-27,8070,0
"10924",2013-12-28,7850,0
"10925",2013-12-29,7860,0
"10926",2013-12-30,7570,0
"10927",2013-12-31,7540,0
"10928",2014-01-01,7710,0
"10929",2014-01-02,7820,0
"10930",2014-01-03,7600,0
"10931",2014-01-04,7700,0
"10932",2014-01-05,7890,0
"10933",2014-01-06,7830,0
"10934",2014-01-07,7560,0
"10935",2014-01-08,7410,0
"10936",2014-01-09,6870,0
"10937",2014-01-10,6540,0
"10938",2014-01-11,5880,0
"10939",2014-01-12,6580,0
"10940",2014-01-13,6100,0
"10941",2014-01-14,6040,0
"10942",2014-01-15,6220,0
"10943",2014-01-16,5980,0
"10944",2014-01-17,5880,0
"10945",2014-01-18,5600,0
"10946",2014-01-19,5680,0
"10947",2014-01-20,5830,0
"10948",2014-01-21,5730,0
"10949",2014-01-22,5370,0
"10950",2014-01-23,5670,0
"10951",2014-01-24,5750,0
"10952",2014-01-25,5600,0
"10953",2014-01-26,5280,0
"10954",2014-01-27,5210,0
"10955",2014-01-28,5320,0
"10956",2014-01-29,5290,0
"10957",2014-01-30,5630,0
"10958",2014-01-31,6630,0
"10959",2014-02-01,6860,0
"10960",2014-02-02,6560,0
"10961",2014-02-03,6390,0
"10962",2014-02-04,6740,0
"10963",2014-02-05,6770,0
"10964",2014-02-06,7260,0
"10965",2014-02-07,7540,0
"10966",2014-02-08,8450,0
"10967",2014-02-09,12500,0
"10968",2014-02-10,18600,0
"10969",2014-02-11,22800,0
"10970",2014-02-12,24100,0
"10971",2014-02-13,20000,0
"10972",2014-02-14,15600,0
"10973",2014-02-15,13000,0
"10974",2014-02-16,12400,0
"10975",2014-02-17,11600,0
"10976",2014-02-18,10800,0
"10977",2014-02-19,10300,0
"10978",2014-02-20,9780,0
"10979",2014-02-21,9240,0
"10980",2014-02-22,8580,0
"10981",2014-02-23,7830,0
"10982",2014-02-24,7440,0
"10983",2014-02-25,6930,0
"10984",2014-02-26,6960,0
"10985",2014-02-27,7140,0
"10986",2014-02-28,8460,0
"10987",2014-03-01,14500,0
"10988",2014-03-02,20500,0
"10989",2014-03-03,21300,0
"10990",2014-03-04,19300,0
"10991",2014-03-05,19700,0
"10992",2014-03-06,26200,0
"10993",2014-03-07,27900,0
"10994",2014-03-08,25800,0
"10995",2014-03-09,22900,0
"10996",2014-03-10,19900,0
"10997",2014-03-11,17700,0
"10998",2014-03-12,21500,0
