"","TagID","travel_time","Release_Group_SAIL","Year","Group","origin","Route","TagType","FishID","tt.grp"
"1358",337,23.73929903,"Upper Sacramento River",2014,"Winter","hatchery","SacR","JSATS","WR2014-274","Ben.Dec"
"1359",338,25.89610852,"Upper Sacramento River",2014,"Winter","hatchery","SacR","JSATS","WR2014-277","Ben.Dec"
"1360",339,33.8679281,"Upper Sacramento River",2014,"Winter","hatchery","SacRSlough","JSATS","WR2014-293","Ben.Dec"
"1361",340,27.99752547,"Upper Sacramento River",2014,"Winter","hatchery","SacR","JSATS","WR2014-297","Ben.Dec"
"1362",341,28.4876674,"Upper Sacramento River",2014,"Winter","hatchery","SacR","JSATS","WR2014-330","Ben.Dec"
"1363",342,30.42258776,"Upper Sacramento River",2014,"Winter","hatchery","SacR","JSATS","WR2014-337","Ben.Dec"
"1364",343,25.05917665,"Upper Sacramento River",2014,"Winter","hatchery","SacRSlough","JSATS","WR2014-338","Ben.Dec"
"1365",344,27.3282322,"Upper Sacramento River",2014,"Winter","hatchery","SacR","JSATS","WR2014-340","Ben.Dec"
"1366",345,25.26911247,"Upper Sacramento River",2014,"Winter","hatchery","SacRSlough","JSATS","WR2014-344","Ben.Dec"
"1367",346,24.31099988,"Upper Sacramento River",2014,"Winter","hatchery","SacRSlough","JSATS","WR2014-353","Ben.Dec"
"1368",347,24.53904499,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-006","Ben.Dec"
"1369",348,9.961741672,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-011","Ben.Dec"
"1370",349,9.943083623,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-014","Ben.Dec"
"1371",350,11.47529064,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-034","Ben.Dec"
"1372",351,8.796311076,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-035","Ben.Dec"
"1373",352,10.99075986,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-043","Ben.Dec"
"1374",353,18.27185395,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-053","Ben.Dec"
"1375",354,12.59863677,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-064","Ben.Dec"
"1376",355,22.35232024,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-065","Ben.Dec"
"1377",356,9.368876985,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-072","Ben.Dec"
"1378",357,12.37713271,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-078","Ben.Ant"
"1379",358,33.58702672,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-084","Ben.Dec"
"1380",359,16.75263777,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-105","Ben.Dec"
"1381",360,34.23625352,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-116","Ben.Dec"
"1382",361,8.858917865,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-128","Ben.Dec"
"1383",362,18.01018707,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-138","Ben.Dec"
"1384",363,12.06936024,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-160","Ben.Ant"
"1385",364,9.491509537,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-164","Ben.Dec"
"1386",365,11.03212255,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-166","Ben.Ant"
"1387",366,18.23089021,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-176","Ben.Dec"
"1388",367,16.71246753,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-177","Ben.Dec"
"1389",368,16.71835042,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-189","Ben.Dec"
"1390",369,32.40689443,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-197","Ben.Ant"
"1391",370,15.3359773,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-217","Ben.Dec"
"1392",371,9.307481534,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-240","Ben.Dec"
"1393",372,17.39904079,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-247","Ben.Dec"
"1394",373,12.62054699,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-253","Ben.Ant"
"1395",374,7.404812645,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-254","Ben.Dec"
"1396",375,19.95364365,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-255","Ben.Dec"
"1397",376,11.03871003,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-270","Ben.Dec"
"1398",377,20.38097476,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-275","Ben.Dec"
"1399",378,9.469506047,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-281","Ben.Dec"
"1400",379,12.21482334,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-283","Ben.Dec"
"1401",380,12.10071212,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-287","Ben.Dec"
"1402",381,6.84325614,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-289","Ben.Dec"
"1403",382,30.99971922,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-292","Ben.Dec"
"1404",383,10.30010657,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-303","Ben.Dec"
"1405",384,21.42469094,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-306","Ben.Dec"
"1406",385,7.979953148,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-313","Ben.Dec"
"1407",386,11.02748673,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-315","Ben.Ant"
"1408",387,18.37309439,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-316","Ben.Dec"
"1409",388,24.61007905,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-325","Ben.Dec"
"1410",389,9.038431933,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-327","Ben.Dec"
"1411",390,25.92441942,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-335","Ben.Dec"
"1412",391,8.725203964,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-336","Ben.Dec"
"1413",392,23.9436703,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-341","Ben.Dec"
"1414",393,17.32441499,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-344","Ben.Dec"
"1415",394,10.09250107,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-345","Ben.Dec"
"1416",395,9.209130104,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-349","Ben.Dec"
"1417",396,9.506010411,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-356","Ben.Dec"
"1418",397,12.55912963,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-357","Ben.Dec"
"1419",398,6.875768854,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-362","Ben.Dec"
"1420",399,8.498994884,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-375","Ben.Dec"
"1421",400,20.4158503,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-378","Ben.Dec"
"1422",401,8.991927824,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-380","Ben.Dec"
"1423",402,10.00655123,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-382","Ben.Dec"
"1424",403,17.08776278,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-383","Ben.Ant"
"1425",404,22.11792021,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-386","Ben.Dec"
"1426",405,16.27609782,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-390","Ben.Dec"
"1427",406,14.14069006,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-394","Ben.Dec"
"1428",407,20.37856053,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-405","Ben.Dec"
"1429",408,14.24819658,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-427","Ben.Ant"
"1430",409,20.33392913,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-429","Ben.Dec"
"1431",410,16.02900153,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-434","Ben.Dec"
"1432",411,11.04891834,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-435","Ben.Ant"
"1433",412,14.96221609,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-440","Ben.Ant"
"1434",413,14.42915046,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-443","Ben.Dec"
"1435",414,10.367913,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-447","Ben.Dec"
"1436",415,8.214581076,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-456","Ben.Dec"
"1437",416,32.00801689,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-460","Ben.Dec"
"1438",417,11.57240792,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-466","Ben.Dec"
"1439",418,18.78839504,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-467","Ben.Dec"
"1440",419,9.988933848,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-483","Ben.Dec"
"1441",420,9.523806221,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-487","Ben.Dec"
"1442",421,6.847516661,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-491","Ben.Dec"
"1443",422,6.401188808,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-492","Ben.Dec"
"1444",423,7.366954149,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-493","Ben.Dec"
"1445",424,10.48263529,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-496","Ben.Dec"
"1446",425,9.017005561,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-497","Ben.Dec"
"1447",426,18.31152741,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-513","Ben.Ant"
"1448",427,11.91380785,"Upper Sacramento River",2015,"Winter","hatchery","CenDel","JSATS","WR2015-518","Ben.Ant"
"1449",428,7.331559728,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-519","Ben.Dec"
"1450",429,7.920758252,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-523","Ben.Dec"
"1451",430,7.495464873,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-526","Ben.Dec"
"1452",431,20.44834716,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-528","Ben.Dec"
"1453",432,11.88054305,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-538","Ben.Dec"
"1454",433,8.97861375,"Upper Sacramento River",2015,"Winter","hatchery","SacRSlough","JSATS","WR2015-545","Ben.Dec"
"1455",434,7.417224184,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-546","Ben.Dec"
"1456",435,15.71011278,"Upper Sacramento River",2015,"Winter","hatchery","SacR","JSATS","WR2015-568","Ben.Dec"
"1457",436,12.89385612,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-002","Chips"
"1458",437,17.9525731,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-007","Chips"
"1459",438,20.11609104,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-015","Chips"
"1460",439,33.57211668,"Upper Sacramento River",2016,"Winter","hatchery","CenDel","JSATS","WR2016-021","Chips"
"1461",440,19.56277359,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-033","Chips"
"1462",441,11.84772933,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-041","Chips"
"1463",442,23.22471269,"Upper Sacramento River",2016,"Winter","hatchery","CenDel","JSATS","WR2016-051","Chips"
"1464",443,25.8748241,"Upper Sacramento River",2016,"Winter","hatchery","CenDel","JSATS","WR2016-055","Chips"
"1465",444,18.08858666,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-059","Chips"
"1466",445,12.85001194,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-080","Chips"
"1467",446,19.63044753,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-083","Chips"
"1468",447,20.68817431,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-086","Chips"
"1469",448,21.19483815,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-092","Chips"
"1470",449,27.90489753,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-095","Chips"
"1471",450,33.61101821,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-098","Chips"
"1472",451,20.08087676,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-100","Chips"
"1473",452,12.73486006,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-103","Chips"
"1474",453,26.83018565,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-116","Chips"
"1475",454,11.80985123,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-119","Chips"
"1476",455,12.7982814,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-122","Chips"
"1477",456,20.06843272,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-126","Chips"
"1478",457,11.82448123,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-131","Chips"
"1479",458,23.18392491,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-134","Chips"
"1480",459,11.77996427,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-136","Chips"
"1481",460,26.34224897,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-139","Chips"
"1482",461,19.14472218,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough, CenDel","JSATS","WR2016-157","Chips"
"1483",462,19.09265506,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-166","Chips"
"1484",463,12.8531306,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-173","Chips"
"1485",464,17.01782012,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-175","Chips"
"1486",465,10.77107984,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-183","Chips"
"1487",466,21.14391411,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-185","Chips"
"1488",467,19.05991965,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-186","Chips"
"1489",468,12.91354986,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-191","Chips"
"1490",469,9.769161991,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-194","Chips"
"1491",470,18.00267161,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-205","Chips"
"1492",471,10.848666,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-212","Chips"
"1493",472,10.79282775,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-214","Chips"
"1494",473,13.79423287,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-222","Chips"
"1495",474,21.18545734,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-225","Chips"
"1496",475,13.79832912,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-233","Chips"
"1497",476,26.86456501,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-234","Chips"
"1498",477,10.69706225,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-239","Chips"
"1499",478,11.86833451,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-244","Chips"
"1500",479,11.74587103,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-249","Chips"
"1501",480,18.10535235,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-252","Chips"
"1502",481,21.08977731,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-258","Chips"
"1503",482,12.88076078,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-261","Chips"
"1504",483,14.92021932,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-265","Chips"
"1505",484,13.77964728,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-267","Chips"
"1506",485,11.9090415,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-271","Chips"
"1507",486,12.9205165,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-275","Chips"
"1508",487,20.09115815,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-277","Chips"
"1509",488,11.80422017,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-288","Chips"
"1510",489,19.14262753,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-294","Chips"
"1511",490,18.05806547,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-297","Chips"
"1512",491,11.77458549,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-301","Chips"
"1513",492,17.56743891,"Upper Sacramento River",2016,"Winter","hatchery","CenDel","JSATS","WR2016-304","Chips"
"1514",493,10.30310778,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-305","Chips"
"1515",494,30.02194729,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-306","Chips"
"1516",495,17.00252347,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-310","Chips"
"1517",496,11.90030618,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-315","Chips"
"1518",497,11.79603368,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-322","Chips"
"1519",498,33.13521272,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-324","Chips"
"1520",499,11.92197057,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-325","Chips"
"1521",500,22.21380051,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-330","Chips"
"1522",501,19.61705203,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-332","Chips"
"1523",502,18.02841566,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-334","Chips"
"1524",503,9.726179606,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-336","Chips"
"1525",504,24.2565081,"Upper Sacramento River",2016,"Winter","hatchery","CenDel","JSATS","WR2016-337","Chips"
"1526",505,23.30944281,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-339","Chips"
"1527",506,12.88721741,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-343","Chips"
"1528",507,19.62218459,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-346","Chips"
"1529",508,18.55371414,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-356","Chips"
"1530",509,9.712650104,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-357","Chips"
"1531",510,11.89450449,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-366","Chips"
"1532",511,29.98911641,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-373","Chips"
"1533",512,11.90266966,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-374","Chips"
"1534",513,32.68104584,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-383","Chips"
"1535",514,21.15210183,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-399","Chips"
"1536",515,10.82162693,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-403","Chips"
"1537",516,11.9087074,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-405","Chips"
"1538",517,11.98000774,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-407","Chips"
"1539",518,10.82386836,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-409","Chips"
"1540",519,12.95818207,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-412","Chips"
"1541",520,12.98554602,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-419","Chips"
"1542",521,12.89946041,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-426","Chips"
"1543",522,9.826973796,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-433","Chips"
"1544",523,11.89645715,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-438","Chips"
"1545",524,10.90497931,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-440","Chips"
"1546",525,37.74289464,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-444","Chips"
"1547",526,14.98885331,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-449","Chips"
"1548",527,12.83708659,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-451","Chips"
"1549",528,19.7017248,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-457","Chips"
"1550",529,12.93083991,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-459","Chips"
"1551",530,12.80158718,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-473","Chips"
"1552",531,12.88425733,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-474","Chips"
"1553",532,9.272276759,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-475","Chips"
"1554",533,21.73912534,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-480","Chips"
"1555",534,10.88220659,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-485","Chips"
"1556",535,10.88516981,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-490","Chips"
"1557",536,24.29060355,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-491","Chips"
"1558",537,25.84909799,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-497","Chips"
"1559",538,25.88403757,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough, CenDel","JSATS","WR2016-506","Chips"
"1560",539,14.95353104,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-508","Chips"
"1561",540,20.68266227,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-510","Chips"
"1562",541,24.8016306,"Upper Sacramento River",2016,"Winter","hatchery","SacRSlough","JSATS","WR2016-516","Chips"
"1563",542,19.17539113,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-517","Chips"
"1564",543,11.78678861,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-524","Chips"
"1565",544,26.44360184,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-530","Chips"
"1566",545,21.24043734,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-543","Chips"
"1567",546,12.8894163,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-544","Chips"
"1568",547,10.78701413,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-546","Chips"
"1569",548,37.16771332,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-550","Chips"
"1570",549,23.76544105,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-552","Chips"
"1571",550,9.704999456,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-555","Chips"
"1572",551,18.56236902,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-559","Chips"
"1573",552,20.05973929,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-560","Chips"
"1574",553,10.30236792,"Upper Sacramento River",2016,"Winter","hatchery","SacR","JSATS","WR2016-566","Chips"
"1575",554,45.36959049,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-001","Chips"
"1576",555,44.73733769,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-003","Chips"
"1577",556,44.3349666,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough, CenDel","JSATS","WR2017-004","Chips"
"1578",557,45.71120042,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-006","Ben.Dec"
"1579",558,47.95890036,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-007","Chips"
"1580",559,57.30007813,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-008","Chips"
"1581",560,49.90848578,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-009","Chips"
"1582",561,43.80756369,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-020","Chips"
"1583",562,46.08138693,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-021","Chips"
"1584",563,47.15949273,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-030","Chips"
"1585",564,39.19271516,"Upper Sacramento River",2017,"Winter","hatchery","SacRSlough","JSATS","WR2017-031","Chips"
"1586",565,42.83395144,"Upper Sacramento River",2017,"Winter","hatchery","Yolo, SacRSlough","JSATS","WR2017-033","Chips"
"1587",566,49.00796221,"Upper Sacramento River",2017,"Winter","hatchery","CenDel","JSATS","WR2017-034","Chips"
"1588",567,44.37654587,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-035","Chips"
"1589",568,39.64072922,"Upper Sacramento River",2017,"Winter","hatchery","Yolo","JSATS","WR2017-039","Chips"
"1590",569,43.84351897,"Upper Sacramento River",2017,"Winter","hatchery","SacR","JSATS","WR2017-043","Chips"
