"","date","mean"
"3322",2016-03-20,5.55166666666667
"3323",2016-03-21,5.51916666666667
"3324",2016-03-22,5.25916666666667
"3325",2016-03-23,4.9204347826087
"3326",2016-03-24,4.87166666666667
"3327",2016-03-25,4.86541666666667
"3328",2016-03-26,4.7975
"3329",2016-03-27,4.82041666666667
"3330",2016-03-28,4.55047619047619
"3331",2016-03-29,4.49409090909091
"3332",2016-03-30,4.60916666666667
"3333",2016-03-31,4.53375
"3334",2016-04-01,4.39875
"3335",2016-04-02,4.23708333333333
"3336",2016-04-03,4.37304347826087
"3337",2016-04-04,4.28416666666667
"3338",2016-04-05,4.06458333333333
"3339",2016-04-06,4.20083333333333
"3340",2016-04-07,4.80333333333333
"3341",2016-04-08,4.90583333333333
"3342",2016-04-09,4.90125
"3343",2016-04-10,4.93875
"3344",2016-04-11,4.76375
"3345",2016-04-12,4.56291666666667
"3346",2016-04-13,4.49913043478261
"3347",2016-04-14,4.41333333333333
"3348",2016-04-15,3.99833333333333
"3349",2016-04-16,3.90166666666667
"3350",2016-04-17,4.05375
"3351",2016-04-18,4.17
"3352",2016-04-19,4.11267521512681
"3353",2016-04-20,4.11496157224418
"3354",2016-04-21,4.13018640350877
"3355",2016-04-22,4.17065277777778
"3356",2016-04-23,4.21271739130435
"3357",2016-04-24,4.23098265261309
"3358",2016-04-25,4.23564877717391
"3359",2016-04-26,4.19458333333333
"3360",2016-04-27,4.36583333333333
"3361",2016-04-28,4.27041666666667
"3362",2016-04-29,4.18208333333333
"3363",2016-04-30,3.90826086956522
"3364",2016-05-01,4.06291666666667
"3365",2016-05-02,4.29083333333333
"3366",2016-05-03,4.36625
"3367",2016-05-04,4.61208333333333
"3368",2016-05-05,4.74833333333333
"3369",2016-05-06,4.685
"3370",2016-05-07,4.74958333333333
"3371",2016-05-08,4.76125
"3372",2016-05-09,4.81375
"3373",2016-05-10,4.80541666666667
"3374",2016-05-11,4.8125
"3375",2016-05-12,4.76625
"3376",2016-05-13,4.78041666666667
"3377",2016-05-14,4.49083333333333
"3378",2016-05-15,4.45166666666667
"3379",2016-05-16,4.38791666666667
"3380",2016-05-17,4.335
"3381",2016-05-18,4.44625
"3382",2016-05-19,4.7375
"3383",2016-05-20,5.01041666666667
"3384",2016-05-21,4.78875
"3385",2016-05-22,4.60166666666667
"3386",2016-05-23,4.76125
"3387",2016-05-24,4.865
"3388",2016-05-25,4.74583333333333
"3389",2016-05-26,4.56458333333333
"3390",2016-05-27,4.5275
"3391",2016-05-28,4.42083333333333
"3392",2016-05-29,4.54208333333333
"3393",2016-05-30,4.52333333333333
"3394",2016-05-31,4.60041666666667
"3395",2016-06-01,4.7925
"3396",2016-06-02,4.82583333333333
"3397",2016-06-03,4.71416666666667
"3398",2016-06-04,4.86333333333333
"3399",2016-06-05,5.175
"3400",2016-06-06,5.41583333333333
"3401",2016-06-07,5.40583333333333
"3402",2016-06-08,5.16666666666667
"3403",2016-06-09,4.86875
"3404",2016-06-10,4.56791666666667
"3405",2016-06-11,4.26125
"3406",2016-06-12,4.60916666666667
"3407",2016-06-13,4.68333333333333
"3408",2016-06-14,4.6175
"3409",2016-06-15,4.67958333333333
"3410",2016-06-16,4.41375
"3411",2016-06-17,4.52208333333333
"3412",2016-06-18,4.47541666666667
"3413",2016-06-19,4.3395652173913
"3414",2016-06-20,4.68333333333333
"3415",2016-06-21,4.75833333333333
"3416",2016-06-22,4.96916666666667
"3417",2016-06-23,4.96833333333333
"3418",2016-06-24,4.74166666666667
"3419",2016-06-25,4.55208333333333
"3420",2016-06-26,4.51416666666667
"3421",2016-06-27,4.4904347826087
"3422",2016-06-28,4.45583333333333
"3423",2016-06-29,4.79708333333333
"3424",2016-06-30,4.92125
"3425",2016-07-01,5.09597785886942
