"FishID","TagID","travel_time","Release_Group_SAIL","Year","Route","TagType","tt.grp","SD","rel","end","PDO"
"Tisdale2013-180",792,9.253190301,"Middle Sacramento River",2013,"SacR","JSATS","Ben.Dec",10257.4368160673,2013-05-02,2013-05-12,-0.4
"Tisdale2013-182",793,5.86446316,"Middle Sacramento River",2013,"SacR","JSATS","Ben.Dec",11840.4174955937,2013-05-02,2013-05-09,-0.4
"WR2013-034",307,48.03982366,"Upper Sacramento River",2013,"SacR","JSATS","Ben.Dec",18035.9443133141,2013-02-07,2013-03-28,-1.45
"WR2013-050",308,45.88465509,"Upper Sacramento River",2013,"SacR","JSATS","Ben.Dec",18816.9167852128,2013-02-07,2013-03-26,-1.45
"WR2013-066",309,42.93959832,"Upper Sacramento River",2013,"SacR","JSATS","Ben.Dec",18070.2630702242,2013-02-07,2013-03-23,-1.45
"WR2013-093",310,49.95445392,"Upper Sacramento River",2013,"SacR","JSATS","Ben.Dec",16634.6232772339,2013-02-07,2013-03-31,-1.45
"WR2013-147",311,45.50636614,"Upper Sacramento River",2013,"SacR","JSATS","Ben.Dec",16252.4747511747,2013-02-07,2013-03-26,-1.45
"WR2013-148",312,49.95033402,"Upper Sacramento River",2013,"SacR","JSATS","Ben.Dec",18283.3042286222,2013-02-07,2013-03-30,-1.45
"WR2014-010",313,24.56435801,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",25025.4208501817,2014-02-10,2014-03-08,-0.06
"WR2014-030",314,25.93314842,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",25260.0351723529,2014-02-10,2014-03-09,-0.06
"WR2014-042",315,28.35491618,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",22572.0541928847,2014-02-10,2014-03-12,-0.06
"WR2014-052",316,23.03321799,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",25260.0986610331,2014-02-10,2014-03-06,-0.06
"WR2014-058",317,18.75196935,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",17189.7519039331,2014-02-10,2014-03-02,-0.06
"WR2014-066",318,22.53691984,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",11350.1571577956,2014-02-10,2014-03-06,-0.06
"WR2014-075",319,24.25483727,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Ant",17713.1203294586,2014-02-10,2014-03-07,-0.06
"WR2014-085",320,24.77245828,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",25693.3269597942,2014-02-10,2014-03-08,-0.06
"WR2014-105",321,24.60995455,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Ant",21032.3201901003,2014-02-10,2014-03-08,-0.06
"WR2014-109",322,24.81045928,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",22506.5060203262,2014-02-10,2014-03-08,-0.06
"WR2014-155",323,24.81673125,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",24803.7655521511,2014-02-10,2014-03-08,-0.06
"WR2014-176",324,23.54107261,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",12261.4700947179,2014-02-10,2014-03-07,-0.06
"WR2014-185",325,24.60699268,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",21429.8309514837,2014-02-10,2014-03-08,-0.06
"WR2014-186",326,25.57515045,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",16019.7471062658,2014-02-10,2014-03-09,-0.06
"WR2014-193",327,25.52407838,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",20580.761839766,2014-02-10,2014-03-09,-0.06
"WR2014-213",328,22.64045523,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Ant",17902.3863871509,2014-02-10,2014-03-06,-0.06
"WR2014-214",329,15.52069723,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",21019.9364748128,2014-02-10,2014-02-27,-0.42
"WR2014-219",330,26.94971988,"Upper Sacramento River",2014,"CenDel","JSATS","Ben.Ant",15718.6781420003,2014-02-10,2014-03-10,-0.06
"WR2014-225",331,22.80449401,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",18527.8866062028,2014-02-10,2014-03-06,-0.06
"WR2014-241",332,23.22809745,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",18872.801341385,2014-02-10,2014-03-07,-0.06
"WR2014-253",333,27.76647963,"Upper Sacramento River",2014,"CenDel","JSATS","Ben.Ant",23693.4134411734,2014-02-10,2014-03-11,-0.06
"WR2014-263",334,28.0994585,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",23058.9936565349,2014-02-10,2014-03-11,-0.06
"WR2014-271",335,36.68659495,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",14241.2133297351,2014-02-10,2014-03-20,-0.06
"WR2014-273",336,25.34401654,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",20819.1521828791,2014-02-10,2014-03-09,-0.06
"WR2014-274",337,23.73929903,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",20278.4915923597,2014-02-10,2014-03-07,-0.06
"WR2014-277",338,25.89610852,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",20177.066428587,2014-02-10,2014-03-10,-0.06
"WR2014-293",339,33.8679281,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",12797.8117208611,2014-02-10,2014-03-18,-0.06
"WR2014-297",340,27.99752547,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",16962.0456408507,2014-02-10,2014-03-11,-0.06
"WR2014-330",341,28.4876674,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",20284.1428193267,2014-02-10,2014-03-12,-0.06
"WR2014-337",342,30.42258776,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",18208.6943441207,2014-02-10,2014-03-15,-0.06
"WR2014-338",343,25.05917665,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",24568.6588343601,2014-02-10,2014-03-08,-0.06
"WR2014-340",344,27.3282322,"Upper Sacramento River",2014,"SacR","JSATS","Ben.Dec",20097.3542078196,2014-02-10,2014-03-11,-0.06
"WR2014-344",345,25.26911247,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",26004.2007330613,2014-02-10,2014-03-09,-0.06
"WR2014-353",346,24.31099988,"Upper Sacramento River",2014,"SacRSlough","JSATS","Ben.Dec",20209.6169805455,2014-02-10,2014-03-08,-0.06
"WR2015-006",347,24.53904499,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",25829.0497761837,2015-02-04,2015-03-02,1.425
"WR2015-011",348,9.961741672,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",30038.7373819816,2015-02-04,2015-02-16,1.52
"WR2015-014",349,9.943083623,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",29529.3807334687,2015-02-04,2015-02-16,1.52
"WR2015-034",350,11.47529064,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",32722.4697040381,2015-02-04,2015-02-17,1.52
"WR2015-035",351,8.796311076,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",31945.5867446837,2015-02-04,2015-02-14,1.52
"WR2015-043",352,10.99075986,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",30144.1136808784,2015-02-04,2015-02-18,1.52
"WR2015-053",353,18.27185395,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Dec",25203.1705915503,2015-02-04,2015-02-24,1.52
"WR2015-064",354,12.59863677,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",24302.2450850461,2015-02-04,2015-02-18,1.52
"WR2015-065",355,22.35232024,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",19075.3080390237,2015-02-04,2015-02-28,1.52
"WR2015-072",356,9.368876985,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",31408.7387364992,2015-02-04,2015-02-15,1.52
"WR2015-078",357,12.37713271,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",33798.5279234598,2015-02-04,2015-02-19,1.52
"WR2015-084",358,33.58702672,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Dec",16741.5164864724,2015-02-04,2015-03-11,1.425
"WR2015-105",359,16.75263777,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",24239.4740351121,2015-02-04,2015-02-23,1.52
"WR2015-116",360,34.23625352,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",21122.6813063249,2015-02-04,2015-03-12,1.425
"WR2015-128",361,8.858917865,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",30396.9734836148,2015-02-04,2015-02-14,1.52
"WR2015-138",362,18.01018707,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",17542.0510310483,2015-02-04,2015-02-25,1.52
"WR2015-160",363,12.06936024,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Ant",35414.2070692302,2015-02-04,2015-02-18,1.52
"WR2015-164",364,9.491509537,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",30119.9075322545,2015-02-04,2015-02-15,1.52
"WR2015-166",365,11.03212255,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Ant",36154.5833044335,2015-02-04,2015-02-17,1.52
"WR2015-176",366,18.23089021,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",20063.3444634437,2015-02-04,2015-02-24,1.52
"WR2015-177",367,16.71246753,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",23386.4951354436,2015-02-04,2015-02-23,1.52
"WR2015-189",368,16.71835042,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",19831.7685681201,2015-02-04,2015-02-22,1.52
"WR2015-197",369,32.40689443,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",14240.9798743917,2015-02-04,2015-03-10,1.425
"WR2015-217",370,15.3359773,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",22884.1704174759,2015-02-04,2015-02-21,1.52
"WR2015-240",371,9.307481534,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",35395.3027062187,2015-02-04,2015-02-15,1.52
"WR2015-247",372,17.39904079,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",22234.2829449005,2015-02-04,2015-02-25,1.52
"WR2015-253",373,12.62054699,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",37130.9726468071,2015-02-06,2015-02-20,1.52
"WR2015-254",374,7.404812645,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",49542.6739176673,2015-02-06,2015-02-15,1.52
"WR2015-255",375,19.95364365,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",19300.5788110562,2015-02-06,2015-02-27,1.52
"WR2015-270",376,11.03871003,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",24167.6328773193,2015-02-06,2015-02-18,1.52
"WR2015-275",377,20.38097476,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",22113.4276460181,2015-02-06,2015-02-28,1.52
"WR2015-281",378,9.469506047,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",28521.4520326874,2015-02-06,2015-02-17,1.52
"WR2015-283",379,12.21482334,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",30221.2692278112,2015-02-06,2015-02-20,1.52
"WR2015-287",380,12.10071212,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",24550.9274527796,2015-02-06,2015-02-20,1.52
"WR2015-289",381,6.84325614,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",40710.7336178719,2015-02-06,2015-02-14,1.52
"WR2015-292",382,30.99971922,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",13042.42490885,2015-02-06,2015-03-10,1.425
"WR2015-303",383,10.30010657,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",38183.9755050074,2015-02-06,2015-02-18,1.52
"WR2015-306",384,21.42469094,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",17417.6181918695,2015-02-06,2015-02-28,1.52
"WR2015-313",385,7.979953148,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",35672.8156139815,2015-02-06,2015-02-16,1.52
"WR2015-315",386,11.02748673,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",43750.3656792908,2015-02-06,2015-02-19,1.52
"WR2015-316",387,18.37309439,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",20414.9004004806,2015-02-06,2015-02-28,1.52
"WR2015-325",388,24.61007905,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",20001.776283868,2015-02-06,2015-03-04,1.425
"WR2015-327",389,9.038431933,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",38878.8260192128,2015-02-06,2015-02-18,1.52
"WR2015-335",390,25.92441942,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",8788.1569709008,2015-02-06,2015-03-05,1.425
"WR2015-336",391,8.725203964,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",33462.8966176369,2015-02-06,2015-02-17,1.52
"WR2015-341",392,23.9436703,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",12150.5886972556,2015-02-06,2015-03-03,1.425
"WR2015-344",393,17.32441499,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",19710.8425061558,2015-02-06,2015-02-27,1.52
"WR2015-345",394,10.09250107,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",43458.9494870224,2015-02-06,2015-02-18,1.52
"WR2015-349",395,9.209130104,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",40798.2303120798,2015-02-06,2015-02-18,1.52
"WR2015-356",396,9.506010411,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",33683.1941632695,2015-02-06,2015-02-17,1.52
"WR2015-357",397,12.55912963,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",18597.5282046557,2015-02-06,2015-02-20,1.52
"WR2015-362",398,6.875768854,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",46496.2565186495,2015-02-06,2015-02-14,1.52
"WR2015-375",399,8.498994884,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",49857.3254147925,2015-02-06,2015-02-16,1.52
"WR2015-378",400,20.4158503,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",14256.7943346285,2015-02-06,2015-03-01,1.425
"WR2015-380",401,8.991927824,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",47680.5881294497,2015-02-06,2015-02-18,1.52
"WR2015-382",402,10.00655123,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",25968.1547100607,2015-02-06,2015-02-17,1.52
"WR2015-383",403,17.08776278,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Ant",34777.6018376795,2015-02-06,2015-02-26,1.52
"WR2015-386",404,22.11792021,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",18486.8526018595,2015-02-06,2015-03-02,1.425
"WR2015-390",405,16.27609782,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",18077.1052544677,2015-02-06,2015-02-25,1.52
"WR2015-394",406,14.14069006,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",21476.0503103795,2015-02-06,2015-02-22,1.52
"WR2015-405",407,20.37856053,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",24727.9914376631,2015-02-06,2015-02-28,1.52
"WR2015-427",408,14.24819658,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",28283.9926350798,2015-02-06,2015-02-22,1.52
"WR2015-429",409,20.33392913,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",22641.3876190349,2015-02-06,2015-02-28,1.52
"WR2015-434",410,16.02900153,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",24872.5397125456,2015-02-06,2015-02-24,1.52
"WR2015-435",411,11.04891834,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Ant",33051.835078957,2015-02-06,2015-02-20,1.52
"WR2015-440",412,14.96221609,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",36697.3670358705,2015-02-06,2015-02-24,1.52
"WR2015-443",413,14.42915046,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",20463.0626786699,2015-02-06,2015-02-22,1.52
"WR2015-447",414,10.367913,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",24170.4274926966,2015-02-06,2015-02-18,1.52
"WR2015-456",415,8.214581076,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",34767.9078116045,2015-02-06,2015-02-16,1.52
"WR2015-460",416,32.00801689,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",18427.708091477,2015-02-06,2015-03-11,1.425
"WR2015-466",417,11.57240792,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",32593.1496259561,2015-02-06,2015-02-19,1.52
"WR2015-467",418,18.78839504,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",17821.7682491863,2015-02-06,2015-02-26,1.52
"WR2015-483",419,9.988933848,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",44694.4043185148,2015-02-06,2015-02-20,1.52
"WR2015-487",420,9.523806221,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",32998.0754921113,2015-02-06,2015-02-17,1.52
"WR2015-491",421,6.847516661,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",57182.9945252843,2015-02-06,2015-02-14,1.52
"WR2015-492",422,6.401188808,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",51499.3441287534,2015-02-06,2015-02-13,1.52
"WR2015-493",423,7.366954149,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",41363.7783505387,2015-02-06,2015-02-15,1.52
"WR2015-496",424,10.48263529,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",29390.202998867,2015-02-06,2015-02-19,1.52
"WR2015-497",425,9.017005561,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",34409.5039109359,2015-02-06,2015-02-17,1.52
"WR2015-513",426,18.31152741,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Ant",21491.8757958256,2015-02-06,2015-02-28,1.52
"WR2015-518",427,11.91380785,"Upper Sacramento River",2015,"CenDel","JSATS","Ben.Ant",30791.9407806051,2015-02-06,2015-02-19,1.52
"WR2015-519",428,7.331559728,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",48915.3775059973,2015-02-06,2015-02-15,1.52
"WR2015-523",429,7.920758252,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",43717.0276618206,2015-02-06,2015-02-16,1.52
"WR2015-526",430,7.495464873,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",40451.8008882754,2015-02-06,2015-02-15,1.52
"WR2015-528",431,20.44834716,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",17208.3111771911,2015-02-06,2015-02-28,1.52
"WR2015-538",432,11.88054305,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",22011.700050753,2015-02-06,2015-02-19,1.52
"WR2015-545",433,8.97861375,"Upper Sacramento River",2015,"SacRSlough","JSATS","Ben.Dec",25520.8752559357,2015-02-06,2015-02-16,1.52
"WR2015-546",434,7.417224184,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",39644.2460115439,2015-02-06,2015-02-15,1.52
"WR2015-568",435,15.71011278,"Upper Sacramento River",2015,"SacR","JSATS","Ben.Dec",16430.4607392071,2015-02-06,2015-02-23,1.52
"WR2016-002",436,12.89385612,"Upper Sacramento River",2016,"SacR","JSATS","Chips",16671.6136825979,2016-02-17,2016-03-02,1.42
"WR2016-007",437,17.9525731,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",20707.5075710703,2016-02-17,2016-03-08,1.42
"WR2016-015",438,20.11609104,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20188.8277098166,2016-02-17,2016-03-11,1.42
"WR2016-021",439,33.57211668,"Upper Sacramento River",2016,"CenDel","JSATS","Chips",18913.3532917308,2016-02-17,2016-03-22,1.42
"WR2016-033",440,19.56277359,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21662.858225834,2016-02-17,2016-03-08,1.42
"WR2016-041",441,11.84772933,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23815.7976248573,2016-02-17,2016-03-01,1.42
"WR2016-051",442,23.22471269,"Upper Sacramento River",2016,"CenDel","JSATS","Chips",17199.459292321,2016-02-17,2016-03-13,1.42
"WR2016-055",443,25.8748241,"Upper Sacramento River",2016,"CenDel","JSATS","Chips",22671.4122088104,2016-02-17,2016-03-15,1.42
"WR2016-059",444,18.08858666,"Upper Sacramento River",2016,"SacR","JSATS","Chips",18530.9776952945,2016-02-17,2016-03-08,1.42
"WR2016-080",445,12.85001194,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",18930.0621657792,2016-02-17,2016-03-02,1.42
"WR2016-083",446,19.63044753,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",15758.4143991804,2016-02-17,2016-03-11,1.42
"WR2016-086",447,20.68817431,"Upper Sacramento River",2016,"SacR","JSATS","Chips",24016.8091082183,2016-02-17,2016-03-11,1.42
"WR2016-092",448,21.19483815,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17829.0529943189,2016-02-17,2016-03-12,1.42
"WR2016-095",449,27.90489753,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17829.244595893,2016-02-17,2016-03-17,1.42
"WR2016-098",450,33.61101821,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23647.5042266877,2016-02-17,2016-03-23,1.42
"WR2016-100",451,20.08087676,"Upper Sacramento River",2016,"SacR","JSATS","Chips",14179.5079876923,2016-02-17,2016-03-10,1.42
"WR2016-103",452,12.73486006,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23635.3079965841,2016-02-17,2016-03-01,1.42
"WR2016-116",453,26.83018565,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21946.2087754731,2016-02-17,2016-03-16,1.42
"WR2016-119",454,11.80985123,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17603.6647646151,2016-02-17,2016-03-02,1.42
"WR2016-122",455,12.7982814,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",20886.1622366437,2016-02-17,2016-03-02,1.42
"WR2016-126",456,20.06843272,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",21710.8953359543,2016-02-17,2016-03-11,1.42
"WR2016-131",457,11.82448123,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",21124.7945481196,2016-02-17,2016-03-01,1.42
"WR2016-134",458,23.18392491,"Upper Sacramento River",2016,"SacR","JSATS","Chips",22008.8021862045,2016-02-17,2016-03-12,1.42
"WR2016-136",459,11.77996427,"Upper Sacramento River",2016,"SacR","JSATS","Chips",26583.8583752982,2016-02-17,2016-03-01,1.42
"WR2016-139",460,26.34224897,"Upper Sacramento River",2016,"SacR","JSATS","Chips",26623.8594930584,2016-02-17,2016-03-16,1.42
"WR2016-157",461,19.14472218,"Upper Sacramento River",2016,"SacRSlough, CenDel","JSATS","Chips",16467.283106246,2016-02-17,2016-03-09,1.42
"WR2016-166",462,19.09265506,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",23646.6344933869,2016-02-17,2016-03-08,1.42
"WR2016-173",463,12.8531306,"Upper Sacramento River",2016,"SacR","JSATS","Chips",22551.5845456528,2016-02-17,2016-03-02,1.42
"WR2016-175",464,17.01782012,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21874.2247871601,2016-02-17,2016-03-08,1.42
"WR2016-183",465,10.77107984,"Upper Sacramento River",2016,"SacR","JSATS","Chips",28209.7553247203,2016-02-17,2016-02-29,1.29
"WR2016-185",466,21.14391411,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19177.8841223387,2016-02-17,2016-03-09,1.42
"WR2016-186",467,19.05991965,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19803.126728607,2016-02-17,2016-03-08,1.42
"WR2016-191",468,12.91354986,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23630.7686642185,2016-02-17,2016-03-02,1.42
"WR2016-194",469,9.769161991,"Upper Sacramento River",2016,"SacR","JSATS","Chips",29161.03044154,2016-02-17,2016-02-28,1.29
"WR2016-205",470,18.00267161,"Upper Sacramento River",2016,"SacR","JSATS","Chips",16656.6825501057,2016-02-17,2016-03-07,1.42
"WR2016-212",471,10.848666,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21653.9176661629,2016-02-17,2016-02-29,1.29
"WR2016-214",472,10.79282775,"Upper Sacramento River",2016,"SacR","JSATS","Chips",21452.4641402171,2016-02-17,2016-02-29,1.29
"WR2016-222",473,13.79423287,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20714.1688717884,2016-02-17,2016-03-03,1.42
"WR2016-225",474,21.18545734,"Upper Sacramento River",2016,"SacR","JSATS","Chips",29520.7185796299,2016-02-17,2016-03-09,1.42
"WR2016-233",475,13.79832912,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20755.6287055014,2016-02-17,2016-03-03,1.42
"WR2016-234",476,26.86456501,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",22777.2456001639,2016-02-17,2016-03-16,1.42
"WR2016-239",477,10.69706225,"Upper Sacramento River",2016,"SacR","JSATS","Chips",25149.6235423145,2016-02-17,2016-02-29,1.29
"WR2016-244",478,11.86833451,"Upper Sacramento River",2016,"SacR","JSATS","Chips",16437.6113704673,2016-02-17,2016-02-29,1.29
"WR2016-249",479,11.74587103,"Upper Sacramento River",2016,"SacR","JSATS","Chips",25484.5488939831,2016-02-17,2016-03-01,1.42
"WR2016-252",480,18.10535235,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",22291.2794392964,2016-02-17,2016-03-08,1.42
"WR2016-258",481,21.08977731,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20541.3146376889,2016-02-17,2016-03-09,1.42
"WR2016-261",482,12.88076078,"Upper Sacramento River",2016,"SacR","JSATS","Chips",20501.7262212499,2016-02-17,2016-03-01,1.42
"WR2016-267",484,13.77964728,"Upper Sacramento River",2016,"SacR","JSATS","Chips",15905.7600584116,2016-02-17,2016-03-02,1.42
"WR2016-271",485,11.9090415,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23127.2149918197,2016-02-17,2016-03-02,1.42
"WR2016-275",486,12.9205165,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17957.6637107198,2016-02-17,2016-03-02,1.42
"WR2016-277",487,20.09115815,"Upper Sacramento River",2016,"SacRSlough","JSATS","Chips",16633.0008983054,2016-02-17,2016-03-10,1.42
"WR2016-288",488,11.80422017,"Upper Sacramento River",2016,"SacR","JSATS","Chips",17699.4481344133,2016-02-18,2016-03-02,1.42
"WR2016-294",489,19.14262753,"Upper Sacramento River",2016,"SacR","JSATS","Chips",19092.8298509562,2016-02-18,2016-03-10,1.42
"WR2016-297",490,18.05806547,"Upper Sacramento River",2016,"SacR","JSATS","Chips",12700.2671031484,2016-02-18,2016-03-08,1.42
"WR2016-301",491,11.77458549,"Upper Sacramento River",2016,"SacR","JSATS","Chips",23622.5206756633,2016-02-18,2016-03-02,1.42
"WR2016-304",492,17.56743891,"Upper Sacramento River",2016,"CenDel","JSATS","Chips",24195.2202477627,2016-02-18,2016-03-08,1.42
"WR2016-305",493,10.30310778,"Upper Sacramento River",2016,"SacR","JSATS","Chips",26206.6880726987,2016-02-18,2016-03-01,1.42
"WR2016-306",494,30.02194729,"Upper Sacramento River",2016,"SacR","JSATS","Chips",14046.2023523357,2016-02-18,2016-03-21,1.42
